"","date","probe_name","probe_type","value"
"467","07/01/2021 09:40:00","B1_pH2","pH",8.13
"468","07/01/2021 09:40:00","B1_T2","Temp",16.6
"469","07/01/2021 09:40:00","B1_T1","Temp",16.6
"470","07/01/2021 09:40:00","B1_pH1","pH",8.13
"471","07/01/2021 09:40:00","B2T1","Temp",18.7
"472","07/01/2021 09:40:00","B2pH1","pH",7.99
"473","07/01/2021 09:50:00","B2_T2","Temp",25.4
"474","07/01/2021 09:50:00","B2_pH2","pH",4.48
"475","07/01/2021 09:50:00","B1_pH2","pH",8.14
"476","07/01/2021 09:50:00","B1_T2","Temp",16.7
"477","07/01/2021 09:50:00","B1_T1","Temp",16.7
"478","07/01/2021 09:50:00","B1_pH1","pH",8.14
"479","07/01/2021 09:50:00","B2T1","Temp",18.8
"480","07/01/2021 09:50:00","B2pH1","pH",7.99
"481","07/01/2021 10:00:00","B2_T2","Temp",27.3
"482","07/01/2021 10:00:00","B2_pH2","pH",4.47
"483","07/01/2021 10:00:00","B1_pH2","pH",8.14
"484","07/01/2021 10:00:00","B1_T2","Temp",17
"485","07/01/2021 10:00:00","B1_T1","Temp",16.9
"486","07/01/2021 10:00:00","B1_pH1","pH",8.14
"487","07/01/2021 10:00:00","B2T1","Temp",18.9
"488","07/01/2021 10:00:00","B2pH1","pH",7.99
"489","07/01/2021 10:10:00","B2_T2","Temp",28.3
"490","07/01/2021 10:10:00","B2_pH2","pH",4.46
"491","07/01/2021 10:10:00","B1_pH2","pH",8.14
"492","07/01/2021 10:10:00","B1_T2","Temp",17.1
"493","07/01/2021 10:10:00","B1_T1","Temp",17
"494","07/01/2021 10:10:00","B1_pH1","pH",8.14
"495","07/01/2021 10:10:00","B2T1","Temp",19.1
"496","07/01/2021 10:10:00","B2pH1","pH",7.99
"497","07/01/2021 10:20:00","B2_T2","Temp",26.8
"498","07/01/2021 10:20:00","B2_pH2","pH",4.46
"499","07/01/2021 10:20:00","B1_pH2","pH",8.14
"500","07/01/2021 10:20:00","B1_T2","Temp",17.1
"501","07/01/2021 10:20:00","B1_T1","Temp",17.1
"502","07/01/2021 10:20:00","B1_pH1","pH",8.14
"503","07/01/2021 10:20:00","B2T1","Temp",19.1
"504","07/01/2021 10:20:00","B2pH1","pH",7.99
"505","07/01/2021 10:30:00","B2_T2","Temp",27.5
"506","07/01/2021 10:30:00","B2_pH2","pH",4.46
"507","07/01/2021 10:30:00","B1_pH2","pH",8.14
"508","07/01/2021 10:30:00","B1_T2","Temp",17.2
"509","07/01/2021 10:30:00","B1_T1","Temp",17.2
"510","07/01/2021 10:30:00","B1_pH1","pH",8.14
"511","07/01/2021 10:30:00","B2T1","Temp",19.2
"512","07/01/2021 10:30:00","B2pH1","pH",7.99
"513","07/01/2021 10:40:00","B2_T2","Temp",27.3
"514","07/01/2021 10:40:00","B2_pH2","pH",4.46
"515","07/01/2021 10:40:00","B1_pH2","pH",8.13
"516","07/01/2021 10:40:00","B1_T2","Temp",17.3
"517","07/01/2021 10:40:00","B1_T1","Temp",17.3
"518","07/01/2021 10:40:00","B1_pH1","pH",8.13
"519","07/01/2021 10:40:00","B2T1","Temp",19.3
"520","07/01/2021 10:40:00","B2pH1","pH",7.99
"521","07/01/2021 10:50:00","B2_T2","Temp",29.5
"522","07/01/2021 10:50:00","B2_pH2","pH",4.45
"523","07/01/2021 10:50:00","B1_pH2","pH",8.13
"524","07/01/2021 10:50:00","B1_T2","Temp",17.5
"525","07/01/2021 10:50:00","B1_T1","Temp",17.4
"526","07/01/2021 10:50:00","B1_pH1","pH",8.13
"527","07/01/2021 10:50:00","B2T1","Temp",19.4
"528","07/01/2021 10:50:00","B2pH1","pH",7.98
"529","07/01/2021 11:00:00","B2_T2","Temp",31.1
"530","07/01/2021 11:00:00","B2_pH2","pH",4.43
"531","07/01/2021 11:00:00","B1_pH2","pH",8.13
"532","07/01/2021 11:00:00","B1_T2","Temp",17.6
"533","07/01/2021 11:00:00","B1_T1","Temp",17.5
"534","07/01/2021 11:00:00","B1_pH1","pH",8.13
"535","07/01/2021 11:00:00","B2T1","Temp",19.6
"536","07/01/2021 11:00:00","B2pH1","pH",7.98
"537","07/01/2021 11:10:00","B2_T2","Temp",28.3
"538","07/01/2021 11:10:00","B2_pH2","pH",4.45
"539","07/01/2021 11:10:00","B1_pH2","pH",8.13
"540","07/01/2021 11:10:00","B1_T2","Temp",17.6
"541","07/01/2021 11:10:00","B1_T1","Temp",17.6
"542","07/01/2021 11:10:00","B1_pH1","pH",8.13
"543","07/01/2021 11:10:00","B2T1","Temp",19.6
"544","07/01/2021 11:10:00","B2pH1","pH",7.98
"545","07/01/2021 11:20:00","B2_T2","Temp",29.2
"546","07/01/2021 11:20:00","B2_pH2","pH",4.45
"547","07/01/2021 11:20:00","B1_pH2","pH",8.13
"548","07/01/2021 11:20:00","B1_T2","Temp",17.8
"549","07/01/2021 11:20:00","B1_T1","Temp",17.7
"550","07/01/2021 11:20:00","B1_pH1","pH",8.13
"551","07/01/2021 11:20:00","B2T1","Temp",19.8
"552","07/01/2021 11:20:00","B2pH1","pH",7.98
"553","07/01/2021 11:30:00","B2_T2","Temp",28.3
"554","07/01/2021 11:30:00","B2_pH2","pH",4.45
"555","07/01/2021 11:30:00","B1_pH2","pH",8.12
"556","07/01/2021 11:30:00","B1_T2","Temp",17.9
"557","07/01/2021 11:30:00","B1_T1","Temp",17.9
"558","07/01/2021 11:30:00","B1_pH1","pH",8.13
"559","07/01/2021 11:30:00","B2T1","Temp",20
"560","07/01/2021 11:30:00","B2pH1","pH",7.98
"561","07/01/2021 11:40:00","B2_T2","Temp",25.5
"562","07/01/2021 11:40:00","B2_pH2","pH",4.48
"563","07/01/2021 11:40:00","B1_pH2","pH",8.12
"564","07/01/2021 11:40:00","B1_T2","Temp",18
"565","07/01/2021 11:40:00","B1_T1","Temp",18
"566","07/01/2021 11:40:00","B1_pH1","pH",8.12
"567","07/01/2021 11:40:00","B2T1","Temp",20
"568","07/01/2021 11:40:00","B2pH1","pH",7.98
"569","07/01/2021 11:50:00","B2_T2","Temp",25.2
"570","07/01/2021 11:50:00","B2_pH2","pH",4.48
"571","07/01/2021 11:50:00","B1_pH2","pH",8.12
"572","07/01/2021 11:50:00","B1_T2","Temp",18.1
"573","07/01/2021 11:50:00","B1_T1","Temp",18.1
"574","07/01/2021 11:50:00","B1_pH1","pH",8.12
"575","07/01/2021 11:50:00","B2T1","Temp",20.1
"576","07/01/2021 11:50:00","B2pH1","pH",7.98
"577","07/01/2021 12:00:00","B2_T2","Temp",26.6
"578","07/01/2021 12:00:00","B2_pH2","pH",4.49
"579","07/01/2021 12:00:00","B1_pH2","pH",8.12
"580","07/01/2021 12:00:00","B1_T2","Temp",18.1
"581","07/01/2021 12:00:00","B1_T1","Temp",18.1
"582","07/01/2021 12:00:00","B1_pH1","pH",8.12
"583","07/01/2021 12:00:00","B2T1","Temp",20.2
"584","07/01/2021 12:00:00","B2pH1","pH",7.97
"585","07/01/2021 12:10:00","B2_T2","Temp",28.2
"586","07/01/2021 12:10:00","B2_pH2","pH",4.47
"587","07/01/2021 12:10:00","B1_pH2","pH",8.12
"588","07/01/2021 12:10:00","B1_T2","Temp",18.2
"589","07/01/2021 12:10:00","B1_T1","Temp",18.2
"590","07/01/2021 12:10:00","B1_pH1","pH",8.12
"591","07/01/2021 12:10:00","B2T1","Temp",20.3
"592","07/01/2021 12:10:00","B2pH1","pH",7.97
"593","07/01/2021 12:20:00","B2_T2","Temp",28.9
"594","07/01/2021 12:20:00","B2_pH2","pH",4.46
"595","07/01/2021 12:20:00","B1_pH2","pH",8.11
"596","07/01/2021 12:20:00","B1_T2","Temp",18.3
"597","07/01/2021 12:20:00","B1_T1","Temp",18.3
"598","07/01/2021 12:20:00","B1_pH1","pH",8.12
"599","07/01/2021 12:20:00","B2T1","Temp",20.4
"600","07/01/2021 12:20:00","B2pH1","pH",7.97
"601","07/01/2021 12:30:00","B2_T2","Temp",28.5
"602","07/01/2021 12:30:00","B2_pH2","pH",4.46
"603","07/01/2021 12:30:00","B1_pH2","pH",8.11
"604","07/01/2021 12:30:00","B1_T2","Temp",18.4
"605","07/01/2021 12:30:00","B1_T1","Temp",18.4
"606","07/01/2021 12:30:00","B1_pH1","pH",8.11
"607","07/01/2021 12:30:00","B2T1","Temp",20.5
"608","07/01/2021 12:30:00","B2pH1","pH",7.97
"609","07/01/2021 12:40:00","B2_T2","Temp",28.2
"610","07/01/2021 12:40:00","B2_pH2","pH",4.46
"611","07/01/2021 12:40:00","B1_pH2","pH",8.11
"612","07/01/2021 12:40:00","B1_T2","Temp",18.5
"613","07/01/2021 12:40:00","B1_T1","Temp",18.5
"614","07/01/2021 12:40:00","B1_pH1","pH",8.11
"615","07/01/2021 12:40:00","B2T1","Temp",20.5
"616","07/01/2021 12:40:00","B2pH1","pH",7.97
"617","07/01/2021 12:50:00","B2_T2","Temp",28.4
"618","07/01/2021 12:50:00","B2_pH2","pH",4.46
"619","07/01/2021 12:50:00","B1_pH2","pH",8.11
"620","07/01/2021 12:50:00","B1_T2","Temp",18.5
"621","07/01/2021 12:50:00","B1_T1","Temp",18.5
"622","07/01/2021 12:50:00","B1_pH1","pH",8.11
"623","07/01/2021 12:50:00","B2T1","Temp",20.5
"624","07/01/2021 12:50:00","B2pH1","pH",7.97
"625","07/01/2021 13:00:00","B2_T2","Temp",27.6
"626","07/01/2021 13:00:00","B2_pH2","pH",4.46
"627","07/01/2021 13:00:00","B1_pH2","pH",8.12
"628","07/01/2021 13:00:00","B1_T2","Temp",18.3
"629","07/01/2021 13:00:00","B1_T1","Temp",18.4
"630","07/01/2021 13:00:00","B1_pH1","pH",8.11
"631","07/01/2021 13:00:00","B2T1","Temp",20.3
"632","07/01/2021 13:00:00","B2pH1","pH",7.97
"633","07/01/2021 13:10:00","B2_T2","Temp",26.3
"634","07/01/2021 13:10:00","B2_pH2","pH",4.49
"635","07/01/2021 13:10:00","B1_pH2","pH",8.12
"636","07/01/2021 13:10:00","B1_T2","Temp",17.9
"637","07/01/2021 13:10:00","B1_T1","Temp",18
"638","07/01/2021 13:10:00","B1_pH1","pH",8.12
"639","07/01/2021 13:10:00","B2T1","Temp",20
"640","07/01/2021 13:10:00","B2pH1","pH",7.97
"641","07/01/2021 13:20:00","B2_T2","Temp",27.1
"642","07/01/2021 13:20:00","B2_pH2","pH",4.49
"643","07/01/2021 13:20:00","B1_pH2","pH",8.12
"644","07/01/2021 13:20:00","B1_T2","Temp",17.7
"645","07/01/2021 13:20:00","B1_T1","Temp",17.8
"646","07/01/2021 13:20:00","B1_pH1","pH",8.12
"647","07/01/2021 13:20:00","B2T1","Temp",19.8
"648","07/01/2021 13:20:00","B2pH1","pH",7.97
"649","07/01/2021 13:30:00","B2_T2","Temp",27.2
"650","07/01/2021 13:30:00","B2_pH2","pH",4.06
"651","07/01/2021 13:30:00","B1_pH2","pH",8.12
"652","07/01/2021 13:30:00","B1_T2","Temp",17.7
"653","07/01/2021 13:30:00","B1_T1","Temp",17.7
"654","07/01/2021 13:30:00","B1_pH1","pH",8.12
"655","07/01/2021 13:30:00","B2T1","Temp",19.8
"656","07/01/2021 13:30:00","B2pH1","pH",7.97
"657","07/01/2021 13:40:00","B2_T2","Temp",21.3
"658","07/01/2021 13:40:00","B2_pH2","pH",4.12
"659","07/01/2021 13:40:00","B1_pH2","pH",7.67
"660","07/01/2021 13:40:00","B1_T2","Temp",20.3
"661","07/01/2021 13:40:00","B1_T1","Temp",20.3
"662","07/01/2021 13:40:00","B1_pH1","pH",7.87
"663","07/01/2021 13:40:00","B2T1","Temp",22.4
"664","07/01/2021 13:40:00","B2pH1","pH",7.37
"665","07/01/2021 13:50:00","B2_T2","Temp",18.3
"666","07/01/2021 13:50:00","B2_pH2","pH",4.12
"667","07/01/2021 13:50:00","B1_pH2","pH",7.33
"668","07/01/2021 13:50:00","B1_T2","Temp",18.2
"669","07/01/2021 13:50:00","B1_T1","Temp",18.3
"670","07/01/2021 13:50:00","B1_pH1","pH",7.3
"671","07/01/2021 13:50:00","B2T1","Temp",20.2
"672","07/01/2021 13:50:00","B2pH1","pH",7.08
"673","07/01/2021 14:00:00","B2_T2","Temp",18.7
"674","07/01/2021 14:00:00","B2_pH2","pH",4.12
"675","07/01/2021 14:00:00","B1_pH2","pH",7.3
"676","07/01/2021 14:00:00","B1_T2","Temp",18.7
"677","07/01/2021 14:00:00","B1_T1","Temp",18.6
"678","07/01/2021 14:00:00","B1_pH1","pH",7.27
"679","07/01/2021 14:00:00","B2T1","Temp",20.5
"680","07/01/2021 14:00:00","B2pH1","pH",7.04
"681","07/01/2021 14:10:00","B2_T2","Temp",21.5
"682","07/01/2021 14:10:00","B2_pH2","pH",6.89
"683","07/01/2021 14:10:00","B1_pH2","pH",7.25
"684","07/01/2021 14:10:00","B1_T2","Temp",21.3
"685","07/01/2021 14:10:00","B1_T1","Temp",21.3
"686","07/01/2021 14:10:00","B1_pH1","pH",7.17
"687","07/01/2021 14:10:00","B2T1","Temp",23.3
"688","07/01/2021 14:10:00","B2pH1","pH",7
"689","07/01/2021 14:20:00","B2_T2","Temp",23.4
"690","07/01/2021 14:20:00","B2_pH2","pH",6.88
"691","07/01/2021 14:20:00","B1_pH2","pH",7.22
"692","07/01/2021 14:20:00","B1_T2","Temp",22.6
"693","07/01/2021 14:20:00","B1_T1","Temp",23.6
"694","07/01/2021 14:20:00","B1_pH1","pH",7.14
"695","07/01/2021 14:20:00","B2T1","Temp",24.5
"696","07/01/2021 14:20:00","B2pH1","pH",6.97
"697","07/01/2021 14:30:00","B2_T2","Temp",23.6
"698","07/01/2021 14:30:00","B2_pH2","pH",6.88
"699","07/01/2021 14:30:00","B1_pH2","pH",7.2
"700","07/01/2021 14:30:00","B1_T2","Temp",23.8
"701","07/01/2021 14:30:00","B1_T1","Temp",23.7
"702","07/01/2021 14:30:00","B1_pH1","pH",7.13
"703","07/01/2021 14:30:00","B2T1","Temp",23.7
"704","07/01/2021 14:30:00","B2pH1","pH",6.93
"705","07/01/2021 14:40:00","B2_T2","Temp",23.8
"706","07/01/2021 14:40:00","B2_pH2","pH",6.9
"707","07/01/2021 14:40:00","B1_pH2","pH",7.18
"708","07/01/2021 14:40:00","B1_T2","Temp",24
"709","07/01/2021 14:40:00","B1_T1","Temp",23.9
"710","07/01/2021 14:40:00","B1_pH1","pH",7.13
"711","07/01/2021 14:40:00","B2T1","Temp",23.8
"712","07/01/2021 14:40:00","B2pH1","pH",6.93
"713","07/01/2021 14:50:00","B2_T2","Temp",24.1
"714","07/01/2021 14:50:00","B2_pH2","pH",6.91
"715","07/01/2021 14:50:00","B1_pH2","pH",7.17
"716","07/01/2021 14:50:00","B1_T2","Temp",24.2
"717","07/01/2021 14:50:00","B1_T1","Temp",24.2
"718","07/01/2021 14:50:00","B1_pH1","pH",7.11
"719","07/01/2021 14:50:00","B2T1","Temp",24.1
"720","07/01/2021 14:50:00","B2pH1","pH",6.94
"721","07/01/2021 15:00:00","B2_T2","Temp",24.3
"722","07/01/2021 15:00:00","B2_pH2","pH",6.91
"723","07/01/2021 15:00:00","B1_pH2","pH",7.16
"724","07/01/2021 15:00:00","B1_T2","Temp",24.5
"725","07/01/2021 15:00:00","B1_T1","Temp",24.3
"726","07/01/2021 15:00:00","B1_pH1","pH",7.12
"727","07/01/2021 15:00:00","B2T1","Temp",24.3
"728","07/01/2021 15:00:00","B2pH1","pH",6.93
"729","07/01/2021 15:10:00","B2_T2","Temp",24.3
"730","07/01/2021 15:10:00","B2_pH2","pH",6.91
"731","07/01/2021 15:10:00","B1_pH2","pH",7.15
"732","07/01/2021 15:10:00","B1_T2","Temp",24.5
"733","07/01/2021 15:10:00","B1_T1","Temp",24.4
"734","07/01/2021 15:10:00","B1_pH1","pH",7.15
"735","07/01/2021 15:10:00","B2T1","Temp",24.4
"736","07/01/2021 15:10:00","B2pH1","pH",6.92
"737","07/01/2021 15:20:00","B2_T2","Temp",24.5
"738","07/01/2021 15:20:00","B2_pH2","pH",6.94
"739","07/01/2021 15:20:00","B1_pH2","pH",7.15
"740","07/01/2021 15:20:00","B1_T2","Temp",24.6
"741","07/01/2021 15:20:00","B1_T1","Temp",24.5
"742","07/01/2021 15:20:00","B1_pH1","pH",7.19
"743","07/01/2021 15:20:00","B2T1","Temp",24.5
"744","07/01/2021 15:20:00","B2pH1","pH",6.9
"745","07/01/2021 15:30:00","B2_T2","Temp",24.5
"746","07/01/2021 15:30:00","B2_pH2","pH",6.96
"747","07/01/2021 15:30:00","B1_pH2","pH",7.14
"748","07/01/2021 15:30:00","B1_T2","Temp",24.6
"749","07/01/2021 15:30:00","B1_T1","Temp",24.6
"750","07/01/2021 15:30:00","B1_pH1","pH",7.16
"751","07/01/2021 15:30:00","B2T1","Temp",24.5
"752","07/01/2021 15:30:00","B2pH1","pH",6.9
"753","07/01/2021 15:40:00","B2_T2","Temp",24.5
"754","07/01/2021 15:40:00","B2_pH2","pH",6.94
"755","07/01/2021 15:40:00","B1_pH2","pH",7.14
"756","07/01/2021 15:40:00","B1_T2","Temp",24.6
"757","07/01/2021 15:40:00","B1_T1","Temp",24.5
"758","07/01/2021 15:40:00","B1_pH1","pH",7.1
"759","07/01/2021 15:40:00","B2T1","Temp",24.5
"760","07/01/2021 15:40:00","B2pH1","pH",6.89
"761","07/01/2021 15:50:00","B2_T2","Temp",24.3
"762","07/01/2021 15:50:00","B2_pH2","pH",6.97
"763","07/01/2021 15:50:00","B1_pH2","pH",7.17
"764","07/01/2021 15:50:00","B1_T2","Temp",24.4
"765","07/01/2021 15:50:00","B1_T1","Temp",24.3
"766","07/01/2021 15:50:00","B1_pH1","pH",7.11
"767","07/01/2021 15:50:00","B2T1","Temp",24.3
"768","07/01/2021 15:50:00","B2pH1","pH",6.93
"769","07/01/2021 16:00:00","B2_T2","Temp",24
"770","07/01/2021 16:00:00","B2_pH2","pH",7.15
"771","07/01/2021 16:00:00","B1_pH2","pH",7.27
"772","07/01/2021 16:00:00","B1_T2","Temp",24.1
"773","07/01/2021 16:00:00","B1_T1","Temp",24.1
"774","07/01/2021 16:00:00","B1_pH1","pH",7.23
"775","07/01/2021 16:00:00","B2T1","Temp",24.1
"776","07/01/2021 16:00:00","B2pH1","pH",7.02
"777","07/01/2021 16:10:00","B2_T2","Temp",23.8
"778","07/01/2021 16:10:00","B2_pH2","pH",7.08
"779","07/01/2021 16:10:00","B1_pH2","pH",7.15
"780","07/01/2021 16:10:00","B1_T2","Temp",24
"781","07/01/2021 16:10:00","B1_T1","Temp",24
"782","07/01/2021 16:10:00","B1_pH1","pH",7.17
"783","07/01/2021 16:10:00","B2T1","Temp",24.1
"784","07/01/2021 16:10:00","B2pH1","pH",7.02
"785","07/01/2021 16:20:00","B2_T2","Temp",23.8
"786","07/01/2021 16:20:00","B2_pH2","pH",7.05
"787","07/01/2021 16:20:00","B1_pH2","pH",7.12
"788","07/01/2021 16:20:00","B1_T2","Temp",23.8
"789","07/01/2021 16:20:00","B1_T1","Temp",23.8
"790","07/01/2021 16:20:00","B1_pH1","pH",7.12
"791","07/01/2021 16:20:00","B2T1","Temp",24
"792","07/01/2021 16:20:00","B2pH1","pH",6.97
"793","07/01/2021 16:30:00","B2_T2","Temp",23.7
"794","07/01/2021 16:30:00","B2_pH2","pH",7.05
"795","07/01/2021 16:30:00","B1_pH2","pH",7.12
"796","07/01/2021 16:30:00","B1_T2","Temp",23.8
"797","07/01/2021 16:30:00","B1_T1","Temp",23.8
"798","07/01/2021 16:30:00","B1_pH1","pH",7.11
"799","07/01/2021 16:30:00","B2T1","Temp",23.9
"800","07/01/2021 16:30:00","B2pH1","pH",6.96
"801","07/01/2021 16:40:00","B2_T2","Temp",23.6
"802","07/01/2021 16:40:00","B2_pH2","pH",7.05
"803","07/01/2021 16:40:00","B1_pH2","pH",7.12
"804","07/01/2021 16:40:00","B1_T2","Temp",23.7
"805","07/01/2021 16:40:00","B1_T1","Temp",23.6
"806","07/01/2021 16:40:00","B1_pH1","pH",7.1
"807","07/01/2021 16:40:00","B2T1","Temp",23.7
"808","07/01/2021 16:40:00","B2pH1","pH",6.96
"809","07/01/2021 16:50:00","B2_T2","Temp",23.5
"810","07/01/2021 16:50:00","B2_pH2","pH",7.05
"811","07/01/2021 16:50:00","B1_pH2","pH",10
"812","07/01/2021 16:50:00","B1_T2","Temp",23.6
"813","07/01/2021 16:50:00","B1_T1","Temp",23.5
"814","07/01/2021 16:50:00","B1_pH1","pH",10
"815","07/01/2021 16:50:00","B2T1","Temp",23.6
"816","07/01/2021 16:50:00","B2pH1","pH",7.31
"817","07/01/2021 17:00:00","B2_T2","Temp",23.3
"818","07/01/2021 17:00:00","B2_pH2","pH",10
"819","07/01/2021 17:00:00","B1_pH2","pH",10
"820","07/01/2021 17:00:00","B1_T2","Temp",23.5
"821","07/01/2021 17:00:00","B1_T1","Temp",23.5
"822","07/01/2021 17:00:00","B1_pH1","pH",10
"823","07/01/2021 17:00:00","B2T1","Temp",23.6
"824","07/01/2021 17:00:00","B2pH1","pH",9.99
"825","07/01/2021 17:10:00","B2_T2","Temp",23.3
"826","07/01/2021 17:10:00","B2_pH2","pH",6.99
"827","07/01/2021 17:10:00","B1_pH2","pH",7
"828","07/01/2021 17:10:00","B1_T2","Temp",23.4
"829","07/01/2021 17:10:00","B1_T1","Temp",23.4
"830","07/01/2021 17:10:00","B1_pH1","pH",6.99
"831","07/01/2021 17:10:00","B2T1","Temp",23.5
"832","07/01/2021 17:10:00","B2pH1","pH",6.98
"833","07/01/2021 17:20:00","B2_T2","Temp",23.2
"834","07/01/2021 17:20:00","B2_pH2","pH",6.98
"835","07/01/2021 17:20:00","B1_pH2","pH",7.04
"836","07/01/2021 17:20:00","B1_T2","Temp",23.3
"837","07/01/2021 17:20:00","B1_T1","Temp",23.3
"838","07/01/2021 17:20:00","B1_pH1","pH",6.81
"839","07/01/2021 17:20:00","B2T1","Temp",23.4
"840","07/01/2021 17:20:00","B2pH1","pH",6.83
"841","07/01/2021 17:30:00","B2_T2","Temp",20.7
"842","07/01/2021 17:30:00","B2_pH2","pH",8.01
"843","07/01/2021 17:30:00","B1_pH2","pH",8.08
"844","07/01/2021 17:30:00","B1_T2","Temp",17.9
"845","07/01/2021 17:30:00","B1_T1","Temp",17.8
"846","07/01/2021 17:30:00","B1_pH1","pH",8.08
"847","07/01/2021 17:30:00","B2T1","Temp",18.3
"848","07/01/2021 17:30:00","B2pH1","pH",8.02
"849","07/01/2021 17:40:00","B2_T2","Temp",17.3
"850","07/01/2021 17:40:00","B2_pH2","pH",8.08
"851","07/01/2021 17:40:00","B1_pH2","pH",8.1
"852","07/01/2021 17:40:00","B1_T2","Temp",17.3
"853","07/01/2021 17:40:00","B1_T1","Temp",17.4
"854","07/01/2021 17:40:00","B1_pH1","pH",8.1
"855","07/01/2021 17:40:00","B2T1","Temp",17.2
"856","07/01/2021 17:40:00","B2pH1","pH",8.04
"857","07/01/2021 17:50:00","B2_T2","Temp",17.3
"858","07/01/2021 17:50:00","B2_pH2","pH",8.1
"859","07/01/2021 17:50:00","B1_pH2","pH",8.11
"860","07/01/2021 17:50:00","B1_T2","Temp",17.3
"861","07/01/2021 17:50:00","B1_T1","Temp",17.4
"862","07/01/2021 17:50:00","B1_pH1","pH",8.1
"863","07/01/2021 17:50:00","B2T1","Temp",17.3
"864","07/01/2021 17:50:00","B2pH1","pH",8.05
"865","07/01/2021 18:00:00","B2_T2","Temp",17.3
"866","07/01/2021 18:00:00","B2_pH2","pH",8.11
"867","07/01/2021 18:00:00","B1_pH2","pH",8.11
"868","07/01/2021 18:00:00","B1_T2","Temp",17.2
"869","07/01/2021 18:00:00","B1_T1","Temp",17.3
"870","07/01/2021 18:00:00","B1_pH1","pH",8.1
"871","07/01/2021 18:00:00","B2T1","Temp",17.1
"872","07/01/2021 18:00:00","B2pH1","pH",8.06
"873","07/01/2021 18:10:00","B2_T2","Temp",17
"874","07/01/2021 18:10:00","B2_pH2","pH",8.11
"875","07/01/2021 18:10:00","B1_pH2","pH",8.11
"876","07/01/2021 18:10:00","B1_T2","Temp",16.8
"877","07/01/2021 18:10:00","B1_T1","Temp",16.8
"878","07/01/2021 18:10:00","B1_pH1","pH",8.1
"879","07/01/2021 18:10:00","B2T1","Temp",16.5
"880","07/01/2021 18:10:00","B2pH1","pH",8.06
"881","07/01/2021 18:20:00","B2_T2","Temp",16.6
"882","07/01/2021 18:20:00","B2_pH2","pH",8.11
"883","07/01/2021 18:20:00","B1_pH2","pH",8.11
"884","07/01/2021 18:20:00","B1_T2","Temp",16.5
"885","07/01/2021 18:20:00","B1_T1","Temp",16.5
"886","07/01/2021 18:20:00","B1_pH1","pH",8.1
"887","07/01/2021 18:20:00","B2T1","Temp",16.3
"888","07/01/2021 18:20:00","B2pH1","pH",8.06
"889","07/01/2021 18:30:00","B2_T2","Temp",16.5
"890","07/01/2021 18:30:00","B2_pH2","pH",8.11
"891","07/01/2021 18:30:00","B1_pH2","pH",8.11
"892","07/01/2021 18:30:00","B1_T2","Temp",16.3
"893","07/01/2021 18:30:00","B1_T1","Temp",16.4
"894","07/01/2021 18:30:00","B1_pH1","pH",8.12
"895","07/01/2021 18:30:00","B2T1","Temp",16.2
"896","07/01/2021 18:30:00","B2pH1","pH",8.06
"897","07/01/2021 18:40:00","B2_T2","Temp",16.2
"898","07/01/2021 18:40:00","B2_pH2","pH",8.11
"899","07/01/2021 18:40:00","B1_pH2","pH",8.11
"900","07/01/2021 18:40:00","B1_T2","Temp",16.1
"901","07/01/2021 18:40:00","B1_T1","Temp",16.2
"902","07/01/2021 18:40:00","B1_pH1","pH",8.12
"903","07/01/2021 18:40:00","B2T1","Temp",16
"904","07/01/2021 18:40:00","B2pH1","pH",8.06
"905","07/01/2021 18:50:00","B2_T2","Temp",16.1
"906","07/01/2021 18:50:00","B2_pH2","pH",8.11
"907","07/01/2021 18:50:00","B1_pH2","pH",8.11
"908","07/01/2021 18:50:00","B1_T2","Temp",16
"909","07/01/2021 18:50:00","B1_T1","Temp",16
"910","07/01/2021 18:50:00","B1_pH1","pH",8.12
"911","07/01/2021 18:50:00","B2T1","Temp",15.8
"912","07/01/2021 18:50:00","B2pH1","pH",8.07
"913","07/01/2021 19:00:00","B2_T2","Temp",16
"914","07/01/2021 19:00:00","B2_pH2","pH",8.12
"915","07/01/2021 19:00:00","B1_pH2","pH",8.12
"916","07/01/2021 19:00:00","B1_T2","Temp",15.9
"917","07/01/2021 19:00:00","B1_T1","Temp",16
"918","07/01/2021 19:00:00","B1_pH1","pH",8.12
"919","07/01/2021 19:00:00","B2T1","Temp",15.8
"920","07/01/2021 19:00:00","B2pH1","pH",8.07
"921","07/01/2021 19:10:00","B2_T2","Temp",16
"922","07/01/2021 19:10:00","B2_pH2","pH",8.12
"923","07/01/2021 19:10:00","B1_pH2","pH",8.12
"924","07/01/2021 19:10:00","B1_T2","Temp",16
"925","07/01/2021 19:10:00","B1_T1","Temp",16
"926","07/01/2021 19:10:00","B1_pH1","pH",8.12
"927","07/01/2021 19:10:00","B2T1","Temp",15.8
"928","07/01/2021 19:10:00","B2pH1","pH",8.07
"929","07/01/2021 19:20:00","B2_T2","Temp",16
"930","07/01/2021 19:20:00","B2_pH2","pH",8.12
"931","07/01/2021 19:20:00","B1_pH2","pH",8.12
"932","07/01/2021 19:20:00","B1_T2","Temp",16
"933","07/01/2021 19:20:00","B1_T1","Temp",16.1
"934","07/01/2021 19:20:00","B1_pH1","pH",8.12
"935","07/01/2021 19:20:00","B2T1","Temp",16
"936","07/01/2021 19:20:00","B2pH1","pH",8.07
"937","07/01/2021 19:30:00","B2_T2","Temp",16
"938","07/01/2021 19:30:00","B2_pH2","pH",8.12
